


yyyy/mmdd(or -ddd)/hh.h):2021/-182/12.0LT  geog Lat/Long/Alt= 41.0/ 250.0/ 100.0

NeQuick is used for topside Ne profile
OTSB2012 plasmasphere model w/o  plasmapause
URSI maps are used for the F2 peak density (NmF2)
foF2 STORM model is turned on 
AMTB-2013 model is used for F2 peak height (hmF2)
ABT-2009 option is used for the bottomside thickness parameter B0
Scotto-97 no L   option is used for the F1 occurrence probability
foE auroral storm model is turned off
IRI-1990   option is used for D-region
TBT-2012 with solar dependence is used for the electron temperature
TBKS2021 option is used for the ion temperature
RBV10+TBT15 option is used for ion composition
CGM coordinates not computed
auroral boundaries not computed

Peak Densities/cm-3: NmF2= 332118.5   NmF1= 252071.1   NmE= 141170.0
Peak Heights/km:     hmF2=   233.05   hmF1=   183.12   hmE=   110.00

Solar Zenith Angle/degree                              18.0
Dip (Magnetic Inclination)/degree                      66.29
Modip (Modified Dip)/degree                            53.10
Solar Sunspot Number (12-months running mean) Rz12     20.7           
Ionospheric-Effective Solar Index IG12                 11.5           
Solar radio flux F10.7 (daily)                         97.2           
Solar radio flux F10.7 (81-day average)                81.8           

-
   H   ELECTRON DENSITY   TEMPERATURES      ION PERCENTAGES[%]*10    1E16m-2
   km  Ne/cm-3 Ne/NmF2 Tn/K  Ti/K  Te/K  O+  N+  H+ He+ O2+ NO+ Clust TEC t/%
  64.0      84  0.000   228   228   228  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  65.0     108  0.000   225   225   225  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  66.0     135  0.000   221   221   221  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  67.0     167  0.001   218   218   218  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  68.0     201  0.001   214   214   214  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  69.0     239  0.001   211   211   211  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  70.0     278  0.001   208   208   208  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  71.0     319  0.001   205   205   205  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  72.0     361  0.001   202   202   202  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  73.0     404  0.001   199   199   199  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  74.0     445  0.001   196   196   196  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  75.0     486  0.001   193   193   193  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  76.0     525  0.002   190   190   190  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  77.0     563  0.002   187   187   187  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  78.0     600  0.002   184   184   184  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  79.0     635  0.002   181   181   181  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  80.0     669  0.002   178   178   178   0   0   0   0   5 995  -1  -1.0  -1
  81.0     702  0.002   175   175   175   0   0   0   0   6 994  -1  -1.0  -1
  82.0     741  0.002   173   173   173   0   0   0   0   7 993  -1  -1.0  -1
  83.0     821  0.002   171   171   171   0   0   0   0   7 993  -1  -1.0  -1
  84.0    1001  0.003   169   169   169   0   0   0   0   9 991  -1  -1.0  -1
  85.0    1415  0.004   168   168   168   0   0   0   0  13 987  -1  -1.0  -1
  86.0    2378  0.007   167   167   167   0   0   0   0  22 978  -1  -1.0  -1
  87.0    3994  0.012   166   166   166   0   0   0   0  36 964  -1  -1.0  -1
  88.0    6399  0.019   166   166   166   0   0   0   0  56 944  -1  -1.0  -1
  89.0    9805  0.030   167   167   167   0   0   0   0  84 916  -1  -1.0  -1
  90.0   14402  0.043   168   168   168   0   0   0   0 118 882  -1  -1.0  -1
  91.0   20326  0.061   169   169   169   0   0   0   0 157 843  -1  -1.0  -1
  92.0   27632  0.083   171   171   171   0   0   0   0 201 799  -1  -1.0  -1
  93.0   36265  0.109   174   174   174   0   0   0   0 255 745  -1  -1.0  -1
  94.0   46056  0.139   177   177   177   0   0   0   0 309 691  -1  -1.0  -1
  95.0   56730  0.171   181   181   181   0   0   0   0 361 639  -1  -1.0  -1
  96.0   67926  0.205   185   185   185   0   0   0   0 408 592  -1  -1.0  -1
  97.0   79238  0.239   189   189   189   0   0   0   0 449 551  -1  -1.0  -1
  98.0   90252  0.272   194   194   194   0   0   0   0 485 515  -1  -1.0  -1
  99.0  100589  0.303   198   198   198   0   0   0   0 513 487  -1  -1.0  -1
 100.0  109937  0.331   203   203   203   0   0   0   0 512 488  -1  -1.0  -1
