


yyyy/mmdd(or -ddd)/hh.h):2021/  -1/16.0LT  geog Lat/Long/Alt= 41.0/ 250.0/ 100.0

NeQuick is used for topside Ne profile
OTSB2012 plasmasphere model w/o  plasmapause
URSI maps are used for the F2 peak density (NmF2)
foF2 STORM model is turned on 
AMTB-2013 model is used for F2 peak height (hmF2)
ABT-2009 option is used for the bottomside thickness parameter B0
Scotto-97 no L   option is used for the F1 occurrence probability
foE auroral storm model is turned off
IRI-1990   option is used for D-region
TBT-2012 with solar dependence is used for the electron temperature
TBKS2021 option is used for the ion temperature
RBV10+TBT15 option is used for ion composition
CGM coordinates not computed
auroral boundaries not computed

Peak Densities/cm-3: NmF2= 324293.7   NmF1=      0.0   NmE=  41533.4
Peak Heights/km:     hmF2=   230.64   hmF1=     0.00   hmE=   110.00

Solar Zenith Angle/degree                              84.2
Dip (Magnetic Inclination)/degree                      66.31
Modip (Modified Dip)/degree                            53.11
Solar Sunspot Number (12-months running mean) Rz12     11.5           
Ionospheric-Effective Solar Index IG12                  1.5           
Solar radio flux F10.7 (daily)                         77.7           
Solar radio flux F10.7 (81-day average)                80.4           

-
   H   ELECTRON DENSITY   TEMPERATURES      ION PERCENTAGES[%]*10    1E16m-2
   km  Ne/cm-3 Ne/NmF2 Tn/K  Ti/K  Te/K  O+  N+  H+ He+ O2+ NO+ Clust TEC t/%
  64.0      14  0.000   227   227   227  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  65.0      22  0.000   226   226   226  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  66.0      32  0.000   224   224   224  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  67.0      44  0.000   223   223   223  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  68.0      60  0.000   221   221   221  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  69.0      80  0.000   220   220   220  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  70.0     102  0.000   219   219   219  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  71.0     126  0.000   218   218   218  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  72.0     153  0.000   217   217   217  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  73.0     181  0.001   217   217   217  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  74.0     209  0.001   216   216   216  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  75.0     237  0.001   216   216   216  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  76.0     264  0.001   215   215   215  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  77.0     290  0.001   214   214   214  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  78.0     315  0.001   213   213   213  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  79.0     337  0.001   213   213   213  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  80.0     359  0.001   212   212   212   0   0   0   0   2 998  -1  -1.0  -1
  81.0     379  0.001   210   210   210   0   0   0   0   3 997  -1  -1.0  -1
  82.0     398  0.001   209   209   209   0   0   0   0   3 997  -1  -1.0  -1
  83.0     419  0.001   207   207   207   0   0   0   0   3 997  -1  -1.0  -1
  84.0     461  0.001   206   206   206   0   0   0   0   4 996  -1  -1.0  -1
  85.0     557  0.002   204   204   204   0   0   0   0   5 995  -1  -1.0  -1
  86.0     775  0.002   202   202   202   0   0   0   0   6 994  -1  -1.0  -1
  87.0    1289  0.004   200   200   200   0   0   0   0  11 989  -1  -1.0  -1
  88.0    2158  0.007   197   197   197   0   0   0   0  18 982  -1  -1.0  -1
  89.0    3408  0.011   194   194   194   0   0   0   0  28 972  -1  -1.0  -1
  90.0    5104  0.016   192   192   192   0   0   0   0  42 958  -1  -1.0  -1
  91.0    7274  0.022   189   189   189   0   0   0   0  60 940  -1  -1.0  -1
  92.0    9907  0.031   185   185   185   0   0   0   0  82 918  -1  -1.0  -1
  93.0   12942  0.040   182   182   182   0   0   0   0 110 890  -1  -1.0  -1
  94.0   16275  0.050   180   180   180   0   0   0   0 142 858  -1  -1.0  -1
  95.0   19774  0.061   177   177   177   0   0   0   0 176 824  -1  -1.0  -1
  96.0   23289  0.072   175   175   175   0   0   0   0 211 789  -1  -1.0  -1
  97.0   26676  0.082   174   174   174   0   0   0   0 245 755  -1  -1.0  -1
  98.0   29811  0.092   173   173   173   0   0   0   0 277 723  -1  -1.0  -1
  99.0   32598  0.101   172   172   172   0   0   0   0 306 694  -1  -1.0  -1
 100.0   34980  0.108   173   173   173   0   0   0   0 328 672  -1  -1.0  -1
