


yyyy/mmdd(or -ddd)/hh.h):2024/-275/12.0LT  geog Lat/Long/Alt= 41.0/ 250.0/ 100.0

NeQuick is used for topside Ne profile
OTSB2012 plasmasphere model w/o  plasmapause
URSI maps are used for the F2 peak density (NmF2)
foF2 STORM model is turned on 
AMTB-2013 model is used for F2 peak height (hmF2)
ABT-2009 option is used for the bottomside thickness parameter B0
Scotto-97 no L   option is used for the F1 occurrence probability
foE auroral storm model is turned off
IRI-1990   option is used for D-region
TBT-2012 with solar dependence is used for the electron temperature
TBKS2021 option is used for the ion temperature
RBV10+TBT15 option is used for ion composition
CGM coordinates not computed
auroral boundaries not computed

Peak Densities/cm-3: NmF2=1547959.2   NmF1=      0.0   NmE= 171339.8
Peak Heights/km:     hmF2=   279.05   hmF1=     0.00   hmE=   110.00

Solar Zenith Angle/degree                              45.0
Dip (Magnetic Inclination)/degree                      66.19
Modip (Modified Dip)/degree                            53.06
Solar Sunspot Number (12-months running mean) Rz12    118.5           
Ionospheric-Effective Solar Index IG12                133.2           
Solar radio flux F10.7 (daily)                        245.1           
Solar radio flux F10.7 (81-day average)               214.6           

-
   H   ELECTRON DENSITY   TEMPERATURES      ION PERCENTAGES[%]*10    1E16m-2
   km  Ne/cm-3 Ne/NmF2 Tn/K  Ti/K  Te/K  O+  N+  H+ He+ O2+ NO+ Clust TEC t/%
  64.0     151  0.000   229   229   229  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  65.0     194  0.000   227   227   227  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  66.0     244  0.000   225   225   225  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  67.0     301  0.000   223   223   223  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  68.0     364  0.000   221   221   221  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  69.0     432  0.000   219   219   219  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  70.0     504  0.000   217   217   217  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  71.0     579  0.000   215   215   215  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  72.0     655  0.000   213   213   213  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  73.0     732  0.000   212   212   212  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  74.0     808  0.001   210   210   210  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  75.0     882  0.001   208   208   208  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  76.0     954  0.001   207   207   207  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  77.0    1023  0.001   206   206   206  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  78.0    1090  0.001   204   204   204  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  79.0    1153  0.001   203   203   203  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  80.0    1215  0.001   202   202   202   0   0   0   0   8 992  -1  -1.0  -1
  81.0    1276  0.001   201   201   201   0   0   0   0   9 991  -1  -1.0  -1
  82.0    1347  0.001   200   200   200   0   0   0   0  11 989  -1  -1.0  -1
  83.0    1489  0.001   199   199   199   0   0   0   0  12 988  -1  -1.0  -1
  84.0    1813  0.001   198   198   198   0   0   0   0  14 986  -1  -1.0  -1
  85.0    2556  0.002   197   197   197   0   0   0   0  20 980  -1  -1.0  -1
  86.0    4287  0.003   196   196   196   0   0   0   0  33 967  -1  -1.0  -1
  87.0    7161  0.005   196   196   196   0   0   0   0  55 945  -1  -1.0  -1
  88.0   11341  0.007   195   195   195   0   0   0   0  84 916  -1  -1.0  -1
  89.0   17089  0.011   194   194   194   0   0   0   0 121 879  -1  -1.0  -1
  90.0   24585  0.016   193   193   193   0   0   0   0 165 835  -1  -1.0  -1
  91.0   33879  0.022   192   192   192   0   0   0   0 213 787  -1  -1.0  -1
  92.0   44863  0.029   191   191   191   0   0   0   0 264 736  -1  -1.0  -1
  93.0   57271  0.037   190   190   190   0   0   0   0 323 677  -1  -1.0  -1
  94.0   70692  0.046   190   190   190   0   0   0   0 380 620  -1  -1.0  -1
  95.0   84623  0.055   190   190   190   0   0   0   0 431 569  -1  -1.0  -1
  96.0   98522  0.064   190   190   190   0   0   0   0 476 524  -1  -1.0  -1
  97.0  111867  0.072   190   190   190   0   0   0   0 513 487  -1  -1.0  -1
  98.0  124209  0.080   191   191   191   0   0   0   0 543 457  -1  -1.0  -1
  99.0  135208  0.087   193   193   193   0   0   0   0 565 435  -1  -1.0  -1
 100.0  144648  0.093   195   195   195   0   0   0   0 575 425  -1  -1.0  -1
