


yyyy/mmdd(or -ddd)/hh.h):2018/  -1/ 8.0LT  geog Lat/Long/Alt= 41.0/ 250.0/ 100.0

NeQuick is used for topside Ne profile
OTSB2012 plasmasphere model w/o  plasmapause
URSI maps are used for the F2 peak density (NmF2)
foF2 STORM model is turned on 
AMTB-2013 model is used for F2 peak height (hmF2)
ABT-2009 option is used for the bottomside thickness parameter B0
Scotto-97 no L   option is used for the F1 occurrence probability
foE auroral storm model is turned off
IRI-1990   option is used for D-region
TBT-2012 with solar dependence is used for the electron temperature
TBKS2021 option is used for the ion temperature
RBV10+TBT15 option is used for ion composition
CGM coordinates not computed
auroral boundaries not computed

Peak Densities/cm-3: NmF2= 189112.5   NmF1=      0.0   NmE=  37139.2
Peak Heights/km:     hmF2=   247.96   hmF1=     0.00   hmE=   110.00

Solar Zenith Angle/degree                              85.3
Dip (Magnetic Inclination)/degree                      66.40
Modip (Modified Dip)/degree                            53.15
Solar Sunspot Number (12-months running mean) Rz12     10.2           
Ionospheric-Effective Solar Index IG12                  1.9           
Solar radio flux F10.7 (daily)                         66.8           
Solar radio flux F10.7 (81-day average)                69.3           

-
   H   ELECTRON DENSITY   TEMPERATURES      ION PERCENTAGES[%]*10    1E16m-2
   km  Ne/cm-3 Ne/NmF2 Tn/K  Ti/K  Te/K  O+  N+  H+ He+ O2+ NO+ Clust TEC t/%
  64.0      12  0.000   234   234   234  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  65.0      18  0.000   233   233   233  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  66.0      27  0.000   232   232   232  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  67.0      39  0.000   231   231   231  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  68.0      55  0.000   231   231   231  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  69.0      73  0.000   230   230   230  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  70.0      95  0.001   229   229   229  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  71.0     119  0.001   228   228   228  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  72.0     146  0.001   228   228   228  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  73.0     174  0.001   227   227   227  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  74.0     203  0.001   226   226   226  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  75.0     232  0.001   224   224   224  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  76.0     260  0.001   221   221   221  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  77.0     286  0.002   218   218   218  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  78.0     311  0.002   215   215   215  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  79.0     334  0.002   212   212   212  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  80.0     356  0.002   208   208   208   0   0   0   0   2 998  -1  -1.0  -1
  81.0     376  0.002   204   204   204   0   0   0   0   3 997  -1  -1.0  -1
  82.0     396  0.002   200   200   200   0   0   0   0   3 997  -1  -1.0  -1
  83.0     416  0.002   197   197   197   0   0   0   0   3 997  -1  -1.0  -1
  84.0     454  0.002   193   193   193   0   0   0   0   4 996  -1  -1.0  -1
  85.0     541  0.003   190   190   190   0   0   0   0   5 995  -1  -1.0  -1
  86.0     737  0.004   186   186   186   0   0   0   0   7 993  -1  -1.0  -1
  87.0    1206  0.006   183   183   183   0   0   0   0  11 989  -1  -1.0  -1
  88.0    2030  0.011   181   181   181   0   0   0   0  18 982  -1  -1.0  -1
  89.0    3217  0.017   178   178   178   0   0   0   0  29 971  -1  -1.0  -1
  90.0    4821  0.025   176   176   176   0   0   0   0  43 957  -1  -1.0  -1
  91.0    6865  0.036   174   174   174   0   0   0   0  61 939  -1  -1.0  -1
  92.0    9328  0.049   172   172   172   0   0   0   0  82 918  -1  -1.0  -1
  93.0   12143  0.064   171   171   171   0   0   0   0 109 891  -1  -1.0  -1
  94.0   15206  0.080   170   170   170   0   0   0   0 140 860  -1  -1.0  -1
  95.0   18387  0.097   170   170   170   0   0   0   0 171 829  -1  -1.0  -1
  96.0   21547  0.114   170   170   170   0   0   0   0 203 797  -1  -1.0  -1
  97.0   24557  0.130   170   170   170   0   0   0   0 233 767  -1  -1.0  -1
  98.0   27308  0.144   172   172   172   0   0   0   0 261 739  -1  -1.0  -1
  99.0   29723  0.157   173   173   173   0   0   0   0 286 714  -1  -1.0  -1
 100.0   31760  0.168   176   176   176   0   0   0   0 307 693  -1  -1.0  -1
