


yyyy/mmdd(or -ddd)/hh.h):2015/-274/12.0LT  geog Lat/Long/Alt= 41.0/ 250.0/ 100.0

NeQuick is used for topside Ne profile
OTSB2012 plasmasphere model w/o  plasmapause
URSI maps are used for the F2 peak density (NmF2)
foF2 STORM model is turned on 
AMTB-2013 model is used for F2 peak height (hmF2)
ABT-2009 option is used for the bottomside thickness parameter B0
Scotto-97 no L   option is used for the F1 occurrence probability
foE auroral storm model is turned off
IRI-1990   option is used for D-region
TBT-2012 with solar dependence is used for the electron temperature
TBKS2021 option is used for the ion temperature
RBV10+TBT15 option is used for ion composition
CGM coordinates not computed
auroral boundaries not computed

Peak Densities/cm-3: NmF2= 814512.6   NmF1= 248633.8   NmE= 136615.3
Peak Heights/km:     hmF2=   248.62   hmF1=   165.14   hmE=   110.00

Solar Zenith Angle/degree                              44.6
Dip (Magnetic Inclination)/degree                      66.48
Modip (Modified Dip)/degree                            53.18
Solar Sunspot Number (12-months running mean) Rz12     45.5           
Ionospheric-Effective Solar Index IG12                 55.4           
Solar radio flux F10.7 (daily)                        120.0           
Solar radio flux F10.7 (81-day average)               105.8           

-
   H   ELECTRON DENSITY   TEMPERATURES      ION PERCENTAGES[%]*10    1E16m-2
   km  Ne/cm-3 Ne/NmF2 Tn/K  Ti/K  Te/K  O+  N+  H+ He+ O2+ NO+ Clust TEC t/%
  64.0      93  0.000   229   229   229  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  65.0     119  0.000   227   227   227  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  66.0     150  0.000   225   225   225  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  67.0     184  0.000   223   223   223  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  68.0     223  0.000   221   221   221  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  69.0     265  0.000   219   219   219  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  70.0     309  0.000   217   217   217  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  71.0     355  0.000   215   215   215  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  72.0     402  0.000   213   213   213  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  73.0     449  0.001   211   211   211  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  74.0     495  0.001   210   210   210  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  75.0     541  0.001   208   208   208  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  76.0     585  0.001   206   206   206  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  77.0     628  0.001   205   205   205  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  78.0     668  0.001   203   203   203  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  79.0     707  0.001   202   202   202  -1  -1  -1  -1  -1  -1  -1  -1.0  -1
  80.0     745  0.001   200   200   200   0   0   0   0   5 995  -1  -1.0  -1
  81.0     782  0.001   199   199   199   0   0   0   0   5 995  -1  -1.0  -1
  82.0     826  0.001   198   198   198   0   0   0   0   7 993  -1  -1.0  -1
  83.0     913  0.001   196   196   196   0   0   0   0   7 993  -1  -1.0  -1
  84.0    1112  0.001   195   195   195   0   0   0   0   9 991  -1  -1.0  -1
  85.0    1568  0.002   194   194   194   0   0   0   0  13 987  -1  -1.0  -1
  86.0    2631  0.003   193   193   193   0   0   0   0  21 979  -1  -1.0  -1
  87.0    4412  0.005   193   193   193   0   0   0   0  35 965  -1  -1.0  -1
  88.0    7045  0.009   192   192   192   0   0   0   0  55 945  -1  -1.0  -1
  89.0   10740  0.013   191   191   191   0   0   0   0  81 919  -1  -1.0  -1
  90.0   15672  0.019   191   191   191   0   0   0   0 113 887  -1  -1.0  -1
  91.0   21949  0.027   190   190   190   0   0   0   0 151 849  -1  -1.0  -1
  92.0   29585  0.036   190   190   190   0   0   0   0 193 807  -1  -1.0  -1
  93.0   38477  0.047   190   190   190   0   0   0   0 245 755  -1  -1.0  -1
  94.0   48405  0.059   190   190   190   0   0   0   0 298 702  -1  -1.0  -1
  95.0   59056  0.073   190   190   190   0   0   0   0 350 650  -1  -1.0  -1
  96.0   70043  0.086   191   191   191   0   0   0   0 398 602  -1  -1.0  -1
  97.0   80958  0.099   192   192   192   0   0   0   0 441 559  -1  -1.0  -1
  98.0   91404  0.112   193   193   193   0   0   0   0 477 523  -1  -1.0  -1
  99.0  101040  0.124   194   194   194   0   0   0   0 507 493  -1  -1.0  -1
 100.0  109603  0.135   196   196   196   0   0   0   0 531 469  -1  -1.0  -1
