# DRAP Tabular Values
# Product: D-Region Absorption         S:\DRAP Archive\SWX_DRAP20_C_SWPC_20150701180000_GLOBAL.txt
# Product Valid At : 2015-07-01 18:00 UTC
#
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center.
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov
#
# Estimated Recovery Time : No Estimate
#
#  X-RAY Message : Normal X-ray Background
#
#  X-RAY Warning :  
#
#  Proton Message : Normal Proton Background
#
#  Proton Warning : 
#
# Frequency (MHz) as a function of Latitude and Longitude
#
      -178 -174 -170 -166 -162 -158 -154 -150 -146 -142 -138 -134 -130 -126 -122 -118 -114 -110 -106 -102  -98  -94  -90  -86  -82  -78  -74  -70  -66  -62  -58  -54  -50  -46  -42  -38  -34  -30  -26  -22  -18  -14  -10   -6   -2    2    6   10   14   18   22   26   30   34   38   42   46   50   54   58   62   66   70   74   78   82   86   90   94   98  102  106  110  114  118  122  126  130  134  138  142  146  150  154  158  162  166  170  174  178
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 89 | 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9
 87 | 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.9 17.9 17.9 17.9 17.9 17.9
 85 | 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.9 17.9 17.9
 83 | 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.9 17.9
 81 | 17.9 17.9 17.9 17.9 17.9 17.9 17.9 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.9 17.9
 79 | 17.9 17.9 17.9 17.9 17.9 17.9 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.0 18.0 18.0 18.0 18.0 18.0 18.0 18.0 17.9 17.9 17.9 17.9 17.9 17.9 17.9 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.6 17.6 17.6 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.8 17.8 17.8 17.8 17.8 17.8 17.8 17.9
 77 | 17.9 17.9 17.9 17.9 17.9 18.0 18.0 18.0 18.0 18.0 18.0 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.0 18.0 18.0 18.0 18.0 18.0 17.9 17.9 17.9 17.9 17.9 17.9 17.8 17.8 17.8 17.8 17.8 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.6 17.6 17.6 17.6 17.6 17.6 17.6 17.6 17.6 17.6 17.6 17.6 17.6 17.6 17.6 17.6 17.6 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.7 17.8 17.8 17.8 17.8 17.8 17.9
 75 | 17.9 17.9 17.9 17.9 18.0 18.0 18.0 18.0 18.0 18.0 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.1 18.1 18.1 18.1 18.1 18.1 18.1 18.0 18.0 18.0 18.0 18.0 18.0 17.9 17.9 17.9 17.9 17.8 17.8 17.8 17.8 17.8 17.7 17.7 17.7 17.7 17.7 17.7 17.6 17.6 17.6 17.6 17.6 17.6 17.1 17.1 17.1 17.1 17.1 17.1 17.1 17.1 17.1 17.1 17.1 17.6 17.6 17.6 17.6 17.6 17.6 17.7 17.7 17.7 17.7 17.7 17.7 17.8 17.8 17.8 17.8 17.8
 73 | 17.9 17.9 17.9 17.9 18.0 18.0 18.0 18.0 18.0 18.1 18.1 18.1 18.1 18.1 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.1 18.1 18.1 18.1 18.1 18.0 18.0 18.0 18.0 18.0 17.9 17.9 17.9 17.9 17.8 17.8 17.8 17.8 17.7 17.7 17.7 17.7 17.7 17.6 17.6 17.6 17.6 17.1 17.1 16.5 16.5 16.5 16.5 16.0 16.0 16.0 16.0 16.0 16.0 16.0 16.0 16.0 16.0 16.0 16.0 16.6 17.1 17.1 16.6 16.6 16.6 17.2 17.2 17.2 17.2 17.8 17.8 17.8 17.8
 71 | 16.3 16.9 17.4 17.9 18.0 18.0 18.0 18.0 18.1 18.1 18.1 18.1 18.1 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.2 18.1 18.1 18.1 18.1 18.1 18.0 18.0 18.0 18.0 17.9 17.9 17.9 17.9 17.8 17.8 17.8 17.8 17.7 17.7 17.7 17.2 17.1 17.1 16.6 16.0 15.5 14.9 14.4 14.4 13.2 13.2 13.2 12.6 12.0 12.0 12.0 11.4 11.4 10.8 10.8 11.4 10.8 10.8 10.8 10.8 10.8 10.9 10.9 10.9 10.9 11.0 11.0 11.6 11.7 12.3 13.5 14.1 14.7
